person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
21.0,2,18916.0,0,6200.0,7.9,0.33,2.0,615,0,1,0,1,0,0,1,0,0,0
26.0,1,217234.0,5,25000.0,10.99,0.12,4.0,559,1,0,0,1,0,0,0,0,1,0
24.0,1,217017.0,0,21000.0,11.48,0.1,3.0,577,1,0,0,1,0,1,0,0,0,0
25.0,1,216874.0,1,20000.0,14.26,0.09,4.0,657,1,0,0,1,0,0,0,1,0,0
26.0,2,216833.0,5,10000.0,8.0,0.05,4.0,676,1,0,0,1,0,0,1,0,0,0
25.0,3,216483.0,0,9950.0,11.26,0.05,2.0,601,0,0,0,0,0,0,0,0,0,1
23.0,4,19000.0,2,4475.0,11.01,0.24,4.0,647,0,1,0,1,0,0,0,1,0,0
23.0,4,94363.0,0,25000.0,16.32,0.26,3.0,576,0,1,0,0,1,0,0,0,0,1
25.0,4,80570.0,3,25000.0,17.93,0.31,4.0,612,0,1,0,0,1,0,0,1,0,0
23.0,3,109167.0,0,25000.0,11.36,0.23,3.0,678,0,0,0,0,1,0,0,0,0,0
24.0,2,95753.0,1,25000.0,14.96,0.26,4.0,542,0,1,0,0,1,0,0,0,0,0
24.0,2,110935.0,1,25000.0,13.43,0.23,3.0,709,1,0,0,0,1,0,0,0,1,0
25.0,2,111490.0,2,25000.0,12.69,0.22,3.0,622,1,0,0,0,1,0,1,0,0,0
24.0,2,111729.0,4,25000.0,12.73,0.22,4.0,642,1,0,0,0,1,0,0,0,0,1
23.0,1,113396.0,0,25000.0,15.21,0.22,4.0,660,0,0,0,0,1,0,0,0,0,1
23.0,3,19175.0,1,1750.0,12.68,0.09,3.0,587,1,0,0,0,0,0,0,1,0,0
23.0,1,85787.0,0,25000.0,19.04,0.29,4.0,646,0,1,0,0,1,0,0,1,0,0
25.0,4,102114.0,7,25000.0,15.95,0.24,3.0,637,0,1,0,0,1,0,0,0,0,0
26.0,3,211005.0,5,2600.0,8.9,0.01,4.0,718,0,0,0,0,0,0,0,0,0,1
25.0,4,210903.0,4,8000.0,7.9,0.04,2.0,588,1,0,0,0,0,0,1,0,0,0
22.0,2,210555.0,0,18000.0,11.01,0.09,2.0,652,0,0,0,0,0,1,0,0,0,0
23.0,3,210937.0,0,21000.0,11.99,0.1,3.0,620,1,0,0,0,0,0,0,0,1,0
23.0,1,19062.0,2,4000.0,13.98,0.21,4.0,667,0,1,0,1,0,0,0,0,0,0
23.0,2,18926.0,0,4600.0,10.99,0.24,2.0,688,0,1,0,1,0,0,0,0,0,1
22.0,2,106694.0,0,25000.0,15.58,0.23,2.0,667,0,1,0,0,1,0,0,0,0,0
25.0,4,90718.0,4,25000.0,10.99,0.28,2.0,692,0,1,0,0,1,0,0,1,0,0
25.0,3,106668.0,1,25000.0,14.96,0.23,4.0,562,0,1,0,0,1,0,0,0,0,1
25.0,1,19158.0,4,1750.0,15.31,0.09,4.0,625,1,0,0,1,0,0,1,0,0,0
26.0,1,106419.0,5,25000.0,15.65,0.23,3.0,649,0,1,0,0,1,0,0,0,0,1
25.0,1,120696.0,3,25000.0,9.33,0.21,4.0,545,1,0,0,0,1,0,0,0,0,1
23.0,1,19065.0,3,3600.0,13.47,0.19,4.0,540,0,1,0,0,0,0,0,0,1,0
24.0,2,124083.0,0,25000.0,10.36,0.2,3.0,637,1,0,0,0,1,0,0,0,1,0
24.0,2,111673.0,4,25000.0,16.77,0.22,4.0,600,0,1,0,0,1,0,1,0,0,0
23.0,1,112633.0,1,25000.0,14.59,0.22,2.0,633,0,1,0,0,1,0,0,0,0,0
22.0,1,210938.0,0,3500.0,11.91,0.02,2.0,588,0,0,0,0,1,0,0,0,0,1
23.0,2,210720.0,2,7200.0,8.38,0.03,3.0,624,1,0,0,0,0,1,0,0,0,0
25.0,1,210705.0,7,9000.0,10.59,0.04,3.0,525,1,0,0,0,1,0,0,0,0,1
25.0,1,209997.0,3,8800.0,14.27,0.04,3.0,616,1,0,0,0,0,0,0,0,0,0
26.0,4,209873.0,3,12000.0,12.53,0.06,4.0,675,0,0,0,0,1,0,0,0,0,0
25.0,2,195268.0,1,25000.0,16.0,0.13,3.0,662,0,1,0,0,0,0,0,0,0,0
26.0,4,209393.0,2,10000.0,11.71,0.05,4.0,585,1,0,0,0,0,0,0,0,0,1
21.0,4,18773.0,0,3175.0,11.54,0.17,3.0,686,0,1,0,1,0,0,1,0,0,0
25.0,3,116439.0,2,25000.0,15.68,0.21,4.0,595,0,1,0,0,1,0,1,0,0,0
21.0,2,19169.0,2,1500.0,10.59,0.08,2.0,537,1,0,0,0,0,1,0,0,0,0
24.0,1,118417.0,0,25000.0,12.61,0.21,2.0,625,0,1,0,0,1,0,1,0,0,0
26.0,1,133476.0,0,25000.0,11.01,0.19,2.0,641,1,0,0,0,1,0,0,0,1,0
23.0,2,19312.0,4,2800.0,8.49,0.14,3.0,661,0,1,0,0,0,0,0,0,1,0
25.0,1,192351.0,1,30000.0,17.27,0.16,4.0,577,0,1,0,0,1,0,0,0,1,0
24.0,3,206648.0,4,18000.0,8.9,0.09,4.0,537,1,0,0,0,1,0,0,0,0,0
25.0,1,205046.0,6,10000.0,11.11,0.05,4.0,646,1,0,0,0,0,0,0,1,0,0
24.0,1,190735.0,1,25000.0,14.59,0.13,2.0,653,0,1,0,0,1,0,1,0,0,0
26.0,2,204872.0,3,13000.0,12.42,0.06,3.0,654,0,0,0,0,1,0,0,0,0,1
24.0,2,100758.0,0,25000.0,11.01,0.25,2.0,635,0,1,0,0,1,0,0,1,0,0
24.0,4,133231.0,3,25000.0,15.7,0.19,2.0,675,1,0,0,0,1,0,1,0,0,0
22.0,4,18923.0,0,2500.0,12.53,0.13,3.0,618,0,1,0,1,0,0,1,0,0,0
25.0,4,161894.0,0,5000.0,16.49,0.03,2.0,609,0,1,0,0,1,0,0,1,0,0
25.0,3,205144.0,0,20000.0,7.49,0.1,2.0,545,1,0,0,0,0,1,0,0,0,0
22.0,1,121617.0,2,25000.0,14.96,0.21,2.0,629,0,1,0,0,1,0,0,0,0,0
25.0,2,136206.0,6,25000.0,12.73,0.18,4.0,539,0,0,0,0,1,0,0,1,0,0
24.0,4,144915.0,4,25000.0,10.65,0.17,4.0,593,1,0,0,0,1,1,0,0,0,0
25.0,1,145233.0,3,25000.0,10.74,0.17,2.0,683,0,0,0,0,1,0,0,1,0,0
23.0,3,145002.0,1,25000.0,9.99,0.17,2.0,670,1,0,0,0,1,1,0,0,0,0
24.0,4,110953.0,0,25000.0,15.33,0.23,2.0,662,0,1,0,0,1,0,0,1,0,0
21.0,1,19414.0,2,1000.0,7.29,0.05,4.0,681,1,0,0,1,0,0,0,0,0,1
26.0,1,130096.0,1,25000.0,15.05,0.19,3.0,636,0,1,0,0,1,0,0,0,1,0
26.0,4,157292.0,0,25000.0,10.75,0.16,3.0,677,1,0,0,0,1,0,0,0,1,0
23.0,3,156995.0,3,25000.0,16.02,0.16,2.0,656,1,0,0,0,1,1,0,0,0,0
23.0,2,156952.0,0,25000.0,11.49,0.16,4.0,674,1,0,0,0,1,0,0,0,0,1
25.0,2,205005.0,6,20000.0,12.53,0.1,4.0,587,0,0,0,1,0,1,0,0,0,0
26.0,3,205060.0,2,12000.0,13.57,0.06,2.0,658,0,0,0,0,0,0,0,0,0,1
22.0,1,203782.0,4,14000.0,11.14,0.07,3.0,581,1,0,0,0,1,0,0,0,1,0
26.0,1,203368.0,3,24250.0,12.87,0.12,3.0,606,1,0,0,0,1,0,0,1,0,0
23.0,2,203403.0,0,20000.0,11.58,0.1,3.0,648,0,0,0,0,1,1,0,0,0,0
24.0,2,202715.0,3,1800.0,11.12,0.01,3.0,563,1,0,0,0,1,0,1,0,0,0
25.0,4,202525.0,1,35000.0,10.65,0.17,2.0,589,1,0,0,0,0,0,0,0,1,0
24.0,2,161487.0,1,25000.0,10.37,0.15,2.0,641,0,0,0,0,1,0,0,0,0,0
24.0,2,19677.0,3,3300.0,6.39,0.17,4.0,637,0,1,0,1,0,0,1,0,0,0
24.0,1,161952.0,2,25000.0,16.07,0.15,3.0,578,1,0,0,0,1,0,0,0,1,0
25.0,3,161560.0,0,25000.0,10.62,0.15,2.0,660,1,0,0,0,1,0,0,1,0,0
25.0,1,19423.0,3,3200.0,18.09,0.16,2.0,586,0,1,0,1,0,0,0,0,0,1
25.0,2,163134.0,5,25000.0,11.36,0.15,4.0,567,1,0,0,0,1,1,0,0,0,0
26.0,3,163683.0,5,25000.0,12.53,0.15,4.0,582,1,0,0,0,1,0,0,0,0,0
25.0,3,174972.0,3,25000.0,9.99,0.14,4.0,712,1,0,0,0,1,1,0,0,0,0
23.0,1,181016.0,4,25000.0,10.36,0.14,3.0,674,0,0,0,0,1,1,0,0,0,0
23.0,4,198920.0,0,9600.0,5.99,0.05,3.0,532,1,0,0,0,0,1,0,0,0,0
22.0,4,184800.0,1,24000.0,15.62,0.13,2.0,670,0,1,0,0,0,0,0,0,0,0
24.0,4,198862.0,6,20000.0,10.37,0.1,4.0,658,0,0,0,0,0,0,0,0,1,0
25.0,2,199407.0,0,25000.0,19.74,0.13,4.0,669,0,0,0,0,0,0,1,0,0,0
21.0,3,198803.0,0,20000.0,6.91,0.1,4.0,681,1,0,0,0,0,1,0,0,0,0
23.0,2,20044.0,3,6000.0,7.9,0.3,2.0,618,0,1,0,1,0,0,0,1,0,0
23.0,3,20401.0,4,2275.0,13.06,0.11,4.0,573,1,0,0,0,0,0,0,0,0,0
23.0,1,19859.0,0,2000.0,6.39,0.1,3.0,491,1,0,0,1,0,0,0,0,1,0
23.0,4,178660.0,2,25000.0,14.93,0.14,3.0,590,0,1,0,0,1,0,0,0,0,0
23.0,1,20421.0,0,5600.0,12.84,0.27,4.0,587,0,1,0,0,0,0,0,1,0,0
24.0,4,20353.0,2,3625.0,17.14,0.18,2.0,648,0,1,0,1,0,0,0,0,0,1
22.0,4,20297.0,0,5500.0,7.14,0.27,3.0,687,0,1,0,0,0,0,0,0,0,1
25.0,3,210932.0,0,25000.0,8.9,0.12,2.0,621,0,0,0,0,1,0,0,0,1,0
22.0,1,20405.0,0,2000.0,12.42,0.1,3.0,590,1,0,0,1,0,0,0,0,1,0
24.0,2,223194.0,0,25000.0,12.68,0.11,2.0,676,1,0,0,0,1,0,1,0,0,0
25.0,2,195560.0,0,25000.0,11.03,0.13,2.0,677,1,0,0,0,1,0,0,0,1,0
26.0,3,194140.0,6,30000.0,7.9,0.15,4.0,651,1,0,0,0,1,0,0,0,0,1
22.0,1,193337.0,0,35000.0,10.65,0.18,4.0,602,1,0,0,0,0,0,0,1,0,0
25.0,1,270992.0,2,25000.0,11.86,0.09,4.0,652,0,0,0,0,1,0,0,0,0,1
25.0,2,20221.0,5,5000.0,8.94,0.25,4.0,572,0,1,0,1,0,0,0,0,1,0
23.0,3,20678.0,0,4375.0,9.63,0.21,4.0,528,0,1,0,1,0,0,0,0,0,1
25.0,1,60742.0,3,24750.0,14.22,0.41,3.0,638,0,1,0,0,1,0,0,0,1,0
23.0,1,72805.0,2,24750.0,9.33,0.34,3.0,655,0,1,0,0,1,0,0,0,0,0
24.0,4,102011.0,3,24500.0,13.85,0.24,4.0,627,1,0,0,0,1,0,0,1,0,0
22.0,1,20896.0,0,2000.0,10.65,0.1,2.0,596,0,0,0,0,0,1,0,0,0,0
24.0,3,111283.0,0,24500.0,11.46,0.22,4.0,694,0,0,0,0,1,0,0,1,0,0
23.0,2,192873.0,0,35000.0,7.66,0.18,2.0,684,1,0,0,0,0,0,0,0,1,0
24.0,3,193174.0,0,12000.0,16.77,0.06,4.0,547,0,0,0,0,0,0,0,0,0,1
25.0,3,193249.0,0,12000.0,9.63,0.06,4.0,586,1,0,0,0,0,0,0,0,1,0
26.0,3,192954.0,5,25000.0,12.23,0.13,4.0,694,0,0,0,0,1,0,0,0,1,0
25.0,4,152227.0,2,10000.0,14.09,0.07,4.0,639,0,1,0,0,0,0,0,1,0,0
25.0,3,65399.0,0,24250.0,13.98,0.37,4.0,663,0,1,0,0,1,0,0,0,1,0
23.0,1,75928.0,4,24250.0,10.62,0.32,4.0,528,0,1,0,0,1,1,0,0,0,0
24.0,3,21627.0,0,3900.0,11.01,0.18,3.0,636,0,1,0,0,0,0,0,0,0,0
25.0,1,83235.0,3,24250.0,17.56,0.29,4.0,603,0,1,0,0,1,0,0,0,1,0
26.0,1,68297.0,3,24250.0,14.96,0.36,2.0,507,0,1,0,0,1,0,0,1,0,0
22.0,4,89977.0,3,24250.0,15.65,0.27,2.0,692,0,1,0,0,1,0,0,0,0,0
24.0,2,79510.0,2,24250.0,15.7,0.3,2.0,604,0,1,0,0,1,0,0,1,0,0
24.0,3,109050.0,5,24250.0,12.53,0.22,3.0,622,0,0,0,0,1,0,0,0,0,1
26.0,3,94635.0,2,24250.0,17.56,0.26,3.0,643,0,1,0,0,1,0,1,0,0,0
23.0,1,120966.0,0,24250.0,12.87,0.2,2.0,565,0,0,0,0,1,0,0,0,1,0
23.0,4,124437.0,0,24250.0,15.7,0.19,2.0,718,1,0,0,0,1,0,0,0,1,0
25.0,3,193147.0,3,9000.0,11.01,0.05,3.0,625,1,0,0,0,0,1,0,0,0,0
25.0,3,192914.0,0,15000.0,11.14,0.08,4.0,614,1,0,0,1,0,0,0,0,0,1
24.0,3,192806.0,2,20000.0,16.0,0.1,3.0,690,1,0,0,0,0,0,0,0,0,1
23.0,1,193097.0,0,25000.0,15.65,0.13,2.0,564,1,0,0,0,0,1,0,0,0,0
26.0,2,193082.0,5,13750.0,11.01,0.07,4.0,579,1,0,0,0,0,0,0,0,0,0
21.0,1,192841.0,1,15250.0,15.31,0.08,4.0,648,0,0,0,0,0,0,0,0,0,1
25.0,4,193300.0,3,20000.0,13.47,0.1,2.0,531,1,0,0,0,0,0,0,0,0,1
22.0,2,21205.0,0,4750.0,13.85,0.22,2.0,658,0,1,0,0,0,0,1,0,0,0
25.0,3,135292.0,3,24250.0,11.01,0.18,3.0,574,0,0,0,0,1,0,0,0,1,0
21.0,1,21363.0,2,6000.0,10.39,0.28,4.0,671,0,1,0,0,0,0,0,0,0,1
25.0,1,139035.0,7,24250.0,11.36,0.17,2.0,633,0,0,0,0,1,0,1,0,0,0
23.0,1,173511.0,0,24250.0,11.83,0.14,3.0,631,1,0,0,0,1,1,0,0,0,0
23.0,2,345520.0,0,24250.0,12.53,0.07,3.0,652,1,0,0,0,1,1,0,0,0,0
22.0,3,130762.0,3,24150.0,14.96,0.18,3.0,683,0,1,0,0,1,0,1,0,0,0
22.0,3,52596.0,0,24000.0,13.85,0.46,3.0,693,0,1,0,0,1,0,0,0,0,0
23.0,3,57326.0,2,24000.0,11.58,0.42,4.0,603,0,1,0,0,1,0,0,0,0,1
24.0,1,58262.0,1,24000.0,16.29,0.41,2.0,522,0,1,0,0,1,0,0,0,0,1
26.0,1,58620.0,4,24000.0,11.01,0.41,3.0,664,0,1,0,0,1,0,0,1,0,0
21.0,4,55113.0,0,24000.0,16.29,0.44,2.0,645,0,1,0,0,1,1,0,0,0,0
25.0,3,63361.0,2,24000.0,10.74,0.38,2.0,592,0,1,0,0,1,0,0,0,1,0
22.0,2,22107.0,4,2250.0,15.27,0.1,3.0,636,1,0,0,0,0,1,0,0,0,0
24.0,3,57356.0,3,24000.0,17.8,0.42,2.0,672,0,1,0,0,1,0,0,0,1,0
22.0,3,21790.0,0,1000.0,11.36,0.05,2.0,686,1,0,0,0,0,0,0,0,0,1
22.0,1,59680.0,0,24000.0,17.56,0.4,4.0,590,0,1,0,0,1,0,0,1,0,0
26.0,4,72720.0,2,24000.0,7.9,0.33,4.0,636,0,1,0,0,1,0,0,0,1,0
25.0,1,73024.0,5,24000.0,10.99,0.33,4.0,580,0,1,0,0,1,0,0,0,1,0
22.0,3,73110.0,0,24000.0,7.29,0.33,3.0,674,0,1,0,0,1,0,0,0,1,0
21.0,2,72902.0,0,24000.0,10.75,0.33,2.0,601,0,1,0,0,1,0,0,1,0,0
26.0,1,75416.0,4,24000.0,7.9,0.32,3.0,620,0,1,0,0,1,0,0,0,0,0
22.0,4,75959.0,0,24000.0,14.84,0.32,2.0,642,0,1,0,0,1,1,0,0,0,0
26.0,2,79222.0,7,24000.0,11.01,0.3,2.0,616,0,1,0,0,1,0,0,0,0,0
22.0,2,21824.0,0,4975.0,11.01,0.23,3.0,588,0,1,0,0,0,1,0,0,0,0
23.0,1,71875.0,1,24000.0,19.69,0.33,2.0,585,0,1,0,0,1,0,0,0,0,0
23.0,3,80313.0,1,24000.0,11.01,0.3,4.0,632,0,1,0,0,1,0,0,0,0,1
24.0,1,72647.0,5,24000.0,14.96,0.33,4.0,556,0,1,0,0,1,0,0,0,0,1
25.0,3,80492.0,4,24000.0,6.99,0.3,3.0,602,0,1,0,0,1,1,0,0,0,0
22.0,1,75646.0,0,24000.0,16.45,0.32,4.0,639,0,1,0,0,1,0,0,0,1,0
24.0,2,85223.0,3,24000.0,10.99,0.28,4.0,603,0,1,0,0,1,1,0,0,0,0
23.0,2,89735.0,2,24000.0,10.99,0.27,2.0,689,0,1,0,0,1,0,0,0,0,0
22.0,1,22364.0,4,3000.0,7.9,0.13,4.0,672,0,1,0,1,0,0,0,0,1,0
22.0,4,90780.0,2,24000.0,12.69,0.26,4.0,499,0,1,0,0,1,1,0,0,0,0
24.0,3,90889.0,1,24000.0,10.37,0.26,3.0,643,0,1,0,0,1,0,0,1,0,0
24.0,3,90911.0,2,24000.0,11.01,0.26,3.0,589,0,1,0,0,1,0,1,0,0,0
26.0,4,83953.0,2,24000.0,15.83,0.29,3.0,646,0,1,0,0,1,0,0,0,0,0
23.0,2,94644.0,1,24000.0,13.92,0.25,3.0,613,0,1,0,0,1,0,0,0,1,0
22.0,1,22616.0,0,2000.0,11.49,0.09,3.0,567,0,0,0,1,0,0,0,0,0,1
24.0,3,96989.0,4,24000.0,10.25,0.25,2.0,603,0,0,0,0,1,0,0,1,0,0
22.0,2,22867.0,3,3500.0,7.49,0.15,4.0,647,0,1,0,1,0,0,1,0,0,0
23.0,4,22583.0,1,4000.0,5.99,0.18,2.0,645,0,1,0,1,0,1,0,0,0,0
23.0,3,90900.0,0,24000.0,12.92,0.26,2.0,672,0,1,0,0,1,0,0,0,1,0
26.0,4,107641.0,6,24000.0,11.58,0.22,3.0,648,0,0,0,0,1,0,0,0,1,0
25.0,1,114870.0,4,24000.0,8.9,0.21,2.0,653,0,0,0,0,1,1,0,0,0,0
22.0,3,100479.0,0,24000.0,19.69,0.24,3.0,590,0,1,0,0,1,0,0,0,0,0
25.0,4,114958.0,2,24000.0,6.54,0.21,4.0,704,1,0,0,0,1,0,0,0,0,1
21.0,4,22882.0,0,4900.0,14.54,0.21,4.0,674,0,1,0,1,0,0,1,0,0,0
21.0,3,22392.0,0,5000.0,11.11,0.22,2.0,594,0,1,0,1,0,1,0,0,0,0
26.0,1,120498.0,5,24000.0,12.73,0.2,4.0,626,0,0,0,0,1,0,0,0,1,0
24.0,4,132873.0,2,24000.0,15.62,0.18,4.0,701,1,0,0,0,1,0,0,0,0,1
24.0,2,22635.0,3,6250.0,6.54,0.28,4.0,602,0,1,0,1,0,0,1,0,0,0
22.0,2,118299.0,0,24000.0,11.01,0.2,2.0,503,0,1,0,0,1,0,0,0,0,0
26.0,2,125665.0,5,24000.0,20.0,0.19,4.0,657,0,1,0,0,1,0,0,0,0,0
22.0,1,144904.0,0,24000.0,9.91,0.17,4.0,638,0,0,0,0,1,1,0,0,0,0
24.0,3,144882.0,2,24000.0,12.69,0.17,4.0,646,1,0,0,0,1,0,0,0,0,1
26.0,2,130649.0,4,24000.0,20.0,0.18,3.0,678,0,1,0,0,1,1,0,0,0,0
24.0,4,149622.0,4,24000.0,16.49,0.16,4.0,684,1,0,0,0,1,0,0,0,1,0
23.0,3,22957.0,1,2500.0,15.95,0.11,2.0,594,0,1,0,0,0,0,0,1,0,0
24.0,4,157225.0,1,24000.0,11.49,0.15,3.0,538,1,0,0,0,1,0,0,0,0,0
25.0,3,163004.0,3,24000.0,10.99,0.15,2.0,662,0,0,0,0,1,0,0,0,1,0
24.0,1,163035.0,2,24000.0,13.79,0.15,2.0,636,1,0,0,0,1,0,1,0,0,0
23.0,4,138731.0,0,24000.0,20.0,0.17,3.0,613,0,1,0,0,1,0,0,1,0,0
23.0,2,180804.0,1,24000.0,7.49,0.13,4.0,573,1,0,0,0,1,1,0,0,0,0
23.0,4,166378.0,0,24000.0,16.0,0.14,2.0,714,0,1,0,0,1,0,0,0,0,0
24.0,2,22684.0,0,13000.0,7.88,0.57,3.0,640,0,1,0,1,0,0,0,0,1,0
21.0,3,22366.0,0,6250.0,10.62,0.28,4.0,637,0,1,0,1,0,0,0,0,0,1
26.0,1,187161.0,7,24000.0,10.99,0.13,4.0,633,1,0,0,0,1,0,0,0,0,0
26.0,3,178439.0,0,24000.0,18.3,0.13,2.0,615,0,1,0,0,1,1,0,0,0,0
26.0,3,204962.0,2,24000.0,11.01,0.12,2.0,552,1,0,0,0,1,0,0,0,0,0
21.0,3,22673.0,0,2500.0,11.36,0.11,3.0,670,1,0,0,1,0,0,0,0,1,0
24.0,2,53633.0,4,23975.0,11.01,0.45,2.0,678,0,1,0,0,1,0,1,0,0,0
23.0,4,144983.0,2,23750.0,13.47,0.16,2.0,676,0,0,0,0,1,0,0,1,0,0
24.0,1,67032.0,2,23600.0,11.89,0.35,3.0,624,0,1,0,0,1,0,0,0,1,0
24.0,1,22664.0,0,10000.0,12.18,0.44,2.0,649,0,1,0,0,0,0,0,0,0,0
25.0,1,123299.0,0,23600.0,13.49,0.19,4.0,555,1,0,0,0,1,0,0,0,0,0
23.0,2,91275.0,0,23575.0,14.5,0.26,4.0,613,0,1,0,0,1,0,0,0,1,0
22.0,3,22564.0,1,4000.0,11.01,0.18,2.0,684,0,1,0,1,0,0,0,1,0,0
22.0,3,22786.0,0,5400.0,15.31,0.24,2.0,647,0,1,0,1,0,0,0,1,0,0
25.0,1,22450.0,4,4000.0,11.01,0.18,3.0,580,0,1,0,0,0,0,0,1,0,0
21.0,3,22666.0,0,3375.0,11.01,0.15,2.0,630,0,1,0,1,0,0,0,0,0,1
22.0,3,81701.0,1,23400.0,7.49,0.29,2.0,589,0,1,0,0,1,0,0,0,0,1
22.0,1,52984.0,0,23000.0,11.01,0.43,3.0,621,0,1,0,0,1,0,0,0,1,0
25.0,4,68579.0,1,23000.0,11.01,0.34,2.0,665,0,1,0,0,1,1,0,0,0,0
23.0,3,73014.0,0,23000.0,12.18,0.32,4.0,668,0,1,0,0,1,0,0,0,0,1
24.0,3,22608.0,2,1200.0,11.34,0.05,4.0,615,1,0,0,0,0,0,0,0,0,1
25.0,1,76932.0,2,23000.0,9.91,0.3,3.0,604,0,1,0,0,1,1,0,0,0,0
24.0,1,78955.0,1,23000.0,11.99,0.29,4.0,620,0,1,0,0,1,0,1,0,0,0
23.0,4,82567.0,0,23000.0,9.62,0.28,2.0,558,0,1,0,0,1,1,0,0,0,0
22.0,3,22466.0,0,3000.0,9.96,0.13,3.0,603,0,1,0,1,0,0,0,0,0,0
25.0,3,97251.0,2,23000.0,11.01,0.24,2.0,683,1,0,0,0,1,0,0,0,0,1
24.0,2,106607.0,1,23000.0,14.54,0.22,2.0,641,0,1,0,0,1,0,0,0,0,1
22.0,3,71385.0,0,22750.0,11.36,0.32,4.0,521,0,1,0,0,1,0,0,1,0,0
23.0,3,84865.0,3,22500.0,14.27,0.27,2.0,655,0,1,0,0,1,0,0,0,0,0
24.0,3,22789.0,1,3000.0,11.99,0.13,3.0,663,0,1,0,1,0,0,1,0,0,0
26.0,3,84801.0,4,22500.0,18.99,0.27,2.0,605,0,1,0,0,1,1,0,0,0,0
24.0,3,88421.0,4,22400.0,16.7,0.25,4.0,708,0,1,0,0,1,0,0,0,0,1
24.0,1,23071.0,3,5000.0,9.32,0.22,3.0,571,0,1,0,0,0,0,0,0,1,0
23.0,3,43042.0,1,22250.0,12.69,0.52,3.0,678,0,1,0,0,1,0,0,0,0,0
25.0,1,53119.0,1,22000.0,13.11,0.41,2.0,597,0,1,0,0,1,0,1,0,0,0
25.0,3,63311.0,1,22000.0,10.74,0.35,2.0,689,0,1,0,0,1,0,0,0,1,0
21.0,3,23597.0,0,4200.0,14.11,0.18,4.0,675,0,1,0,0,0,0,0,0,1,0
22.0,1,69308.0,1,22000.0,9.63,0.32,3.0,591,0,1,0,0,1,1,0,0,0,0
25.0,1,70598.0,5,22000.0,14.65,0.31,2.0,616,0,1,0,0,1,0,0,1,0,0
23.0,1,73044.0,0,22000.0,10.25,0.3,4.0,640,0,1,0,0,1,0,0,0,0,0
24.0,3,73043.0,0,22000.0,14.26,0.3,2.0,593,0,1,0,0,1,0,0,0,0,1
25.0,3,23627.0,4,3000.0,9.91,0.13,2.0,649,0,1,0,0,0,1,0,0,0,0
26.0,3,68198.0,4,22000.0,17.19,0.32,3.0,645,0,1,0,0,1,0,0,1,0,0
22.0,1,85089.0,0,22000.0,11.36,0.26,4.0,537,0,1,0,0,1,1,0,0,0,0
22.0,3,80358.0,0,22000.0,11.01,0.27,2.0,635,0,1,0,0,1,1,0,0,0,0
23.0,3,90025.0,0,22000.0,10.59,0.24,3.0,640,1,0,0,0,1,0,0,0,0,0
24.0,4,93232.0,2,22000.0,9.25,0.24,2.0,625,0,0,0,0,1,1,0,0,0,0
22.0,4,23497.0,0,3625.0,8.49,0.15,3.0,557,0,1,0,1,0,0,0,1,0,0
26.0,2,93314.0,8,22000.0,6.54,0.24,3.0,643,0,0,0,0,1,0,0,0,0,1
21.0,2,23543.0,0,6000.0,8.49,0.25,3.0,631,0,1,0,1,0,0,0,1,0,0
24.0,3,97038.0,0,22000.0,11.01,0.23,4.0,653,1,0,0,0,1,0,0,1,0,0
26.0,2,100246.0,1,22000.0,12.69,0.22,2.0,623,1,0,0,0,1,0,0,0,0,1
24.0,3,23667.0,3,7400.0,13.85,0.31,2.0,662,0,1,0,1,0,0,0,1,0,0
25.0,2,23719.0,2,4000.0,7.4,0.17,3.0,667,0,1,0,1,0,0,0,0,0,0
23.0,1,101575.0,1,22000.0,11.71,0.22,4.0,586,0,0,0,0,1,0,0,0,0,0
25.0,4,94168.0,3,22000.0,11.48,0.23,3.0,719,0,1,0,0,1,0,0,0,1,0
25.0,4,99394.0,1,22000.0,17.51,0.22,2.0,646,0,1,0,0,1,1,0,0,0,0
21.0,1,23504.0,0,3500.0,14.61,0.15,3.0,646,0,1,0,0,0,0,0,0,0,0
23.0,3,120500.0,3,22000.0,7.88,0.18,4.0,646,0,0,0,0,1,0,0,0,0,0
23.0,3,133195.0,1,22000.0,11.01,0.17,3.0,643,1,0,0,0,1,0,0,0,1,0
22.0,3,24148.0,1,4950.0,11.71,0.2,2.0,594,0,1,0,0,0,0,0,0,1,0
25.0,3,69353.0,1,21700.0,11.99,0.31,2.0,664,0,1,0,0,1,0,0,0,1,0
24.0,1,65946.0,0,21600.0,13.49,0.33,2.0,605,0,1,0,0,1,0,0,0,0,1
23.0,1,68677.0,0,21600.0,20.0,0.31,4.0,646,0,1,0,0,1,0,0,1,0,0
26.0,2,76687.0,3,21600.0,14.35,0.28,3.0,655,0,1,0,0,1,0,0,0,0,0
22.0,3,99087.0,0,21600.0,13.61,0.22,3.0,597,0,0,0,0,1,0,0,0,1,0
22.0,1,94523.0,0,21600.0,11.26,0.23,3.0,679,0,1,0,0,1,0,0,0,0,0
